Game,Fg_new,Fg,Fg_delta,Fc,Q_new,Q,Q_delta,Ug_new,Ug,Ug_delta,Uc_new,Uc,Uc_delta,Cg_new,Cg,Cg_delta,Cc_new,Cc,Cc_delta
RotCC 210,480,266,214,1600,60,59.2,0.8,48,79,-31,66,71,-5,42.43093923,38.69981584,3.731123389,52.8,56.8,-4
RotCC 210,480,266,214,1700,59.99,59.31,0.68,48,79,-31,66,63,3,42.43093923,38.69981584,3.731123389,56.1,53.55,2.55
RotCC 210,480,266,214,1800,59.99,59.31,0.68,48,79,-31,65,63,2,42.43093923,38.69981584,3.731123389,58.5,56.7,1.8
RotCC 210,480,266,214,1900,59.99,59.32,0.67,48,78,-30,63,58,5,42.43093923,38.20994475,4.220994475,59.85,55.1,4.75
RotCC 210,480,266,214,2000,59.99,59.27,0.72,48,78,-30,62,55,7,42.43093923,38.20994475,4.220994475,62,55,7
RotCC 210,543,266,277,1200,59.99,59.2,0.79,43,79,-36,76,79,-3,43,38.69981584,4.300184162,45.6,47.4,-1.8
RotCC 210,543,266,277,1300,59.99,59.21,0.78,43,79,-36,73,75,-2,43,38.69981584,4.300184162,47.45,48.75,-1.3
RotCC 210,543,266,277,1400,59.99,59.27,0.72,43,77,-34,72,76,-4,43,37.72007366,5.279926335,50.4,53.2,-2.8
RotCC 210,543,266,277,1500,60,59.22,0.78,43,79,-36,69,72,-3,43,38.69981584,4.300184162,51.75,54,-2.25
RotCC 210,543,266,277,1600,60,59.2,0.8,43,79,-36,67,71,-4,43,38.69981584,4.300184162,53.6,56.8,-3.2
RotCC 210,543,266,277,1700,59.99,59.31,0.68,43,79,-36,66,63,3,43,38.69981584,4.300184162,56.1,53.55,2.55
RotCC 210,543,266,277,1800,60,59.31,0.69,43,79,-36,66,63,3,43,38.69981584,4.300184162,59.4,56.7,2.7
RotCC 210,543,266,277,1900,60,59.32,0.68,43,78,-35,65,58,7,43,38.20994475,4.790055249,61.75,55.1,6.65
RotCC 210,543,266,277,2000,60,59.27,0.73,43,78,-35,61,55,6,43,38.20994475,4.790055249,61,55,6
RotCC 210,420,350,70,1200,59.99,60,-0.01,53,63,-10,74,78,-4,40.99447514,40.60773481,0.386740331,44.4,46.8,-2.4
RotCC 210,420,350,70,1300,60,60,0,53,63,-10,72,75,-3,40.99447514,40.60773481,0.386740331,46.8,48.75,-1.95
RotCC 210,420,350,70,1400,60,60,0,53,63,-10,71,75,-4,40.99447514,40.60773481,0.386740331,49.7,52.5,-2.8
RotCC 210,420,350,70,1500,59.99,59.99,0,53,63,-10,70,74,-4,40.99447514,40.60773481,0.386740331,52.5,55.5,-3
RotCC 210,420,350,70,1600,60,60,0,53,63,-10,67,72,-5,40.99447514,40.60773481,0.386740331,53.6,57.6,-4
RotCC 210,420,350,70,1700,60,59.99,0.01,53,63,-10,66,69,-3,40.99447514,40.60773481,0.386740331,56.1,58.65,-2.55
RotCC 210,420,350,70,1800,60,60,0,53,63,-10,65,70,-5,40.99447514,40.60773481,0.386740331,58.5,63,-4.5
RotCC 210,420,350,70,1900,60.1,60,0.1,53,62,-9,64,64,0,40.99447514,39.96316759,1.031307551,60.8,60.8,0
RotCC 210,420,350,70,2000,60.1,59.99,0.11,53,62,-9,63,62,1,40.99447514,39.96316759,1.031307551,63,62,1
RotCC 210,480,350,130,1200,59.99,60,-0.01,48,63,-15,76,78,-2,42.43093923,40.60773481,1.82320442,45.6,46.8,-1.2
RotCC 210,480,350,130,1300,59.99,60,-0.01,48,63,-15,73,75,-2,42.43093923,40.60773481,1.82320442,47.45,48.75,-1.3
RotCC 210,480,350,130,1400,60,60,0,48,63,-15,72,75,-3,42.43093923,40.60773481,1.82320442,50.4,52.5,-2.1
RotCC 210,480,350,130,1500,59.99,59.99,0,48,63,-15,69,74,-5,42.43093923,40.60773481,1.82320442,51.75,55.5,-3.75
RotCC 210,480,350,130,1600,60,60,0,48,63,-15,66,72,-6,42.43093923,40.60773481,1.82320442,52.8,57.6,-4.8
RotCC 210,480,350,130,1700,59.99,59.99,0,48,63,-15,66,69,-3,42.43093923,40.60773481,1.82320442,56.1,58.65,-2.55
RotCC 210,480,350,130,1800,59.99,60,-0.01,48,63,-15,65,70,-5,42.43093923,40.60773481,1.82320442,58.5,63,-4.5
RotCC 210,480,350,130,1900,59.99,60,-0.01,48,62,-14,63,64,-1,42.43093923,39.96316759,2.467771639,59.85,60.8,-0.95
RotCC 210,480,350,130,2000,59.99,59.99,0,48,62,-14,62,62,0,42.43093923,39.96316759,2.467771639,62,62,0
RotCC 210,543,350,193,1200,59.99,60,-0.01,43,63,-20,76,78,-2,43,40.60773481,2.392265193,45.6,46.8,-1.2
RotCC 210,543,350,193,1300,59.99,60,-0.01,43,63,-20,73,75,-2,43,40.60773481,2.392265193,47.45,48.75,-1.3
RotCC 210,543,350,193,1400,59.99,60,-0.01,43,63,-20,72,75,-3,43,40.60773481,2.392265193,50.4,52.5,-2.1
RotCC 210,543,350,193,1500,60,59.99,0.01,43,63,-20,69,74,-5,43,40.60773481,2.392265193,51.75,55.5,-3.75
RotCC 210,543,350,193,1600,60,60,0,43,63,-20,67,72,-5,43,40.60773481,2.392265193,53.6,57.6,-4
RotCC 210,543,350,193,1700,59.99,59.99,0,43,63,-20,66,69,-3,43,40.60773481,2.392265193,56.1,58.65,-2.55
RotCC 210,543,350,193,1800,60,60,0,43,63,-20,66,70,-4,43,40.60773481,2.392265193,59.4,63,-3.6
RotCC 210,543,350,193,1900,60,60,0,43,62,-19,65,64,1,43,39.96316759,3.036832413,61.75,60.8,0.95
RotCC 210,543,350,193,2000,60,59.99,0.01,43,62,-19,61,62,-1,43,39.96316759,3.036832413,61,62,-1
RotCC 210,480,420,60,1200,59.99,59.99,0,48,53,-5,76,74,2,42.43093923,40.99447514,1.436464088,45.6,44.4,1.2
RotCC 210,480,420,60,1300,59.99,60,-0.01,48,53,-5,73,72,1,42.43093923,40.99447514,1.436464088,47.45,46.8,0.65
RotCC 210,480,420,60,1400,60,60,0,48,53,-5,72,71,1,42.43093923,40.99447514,1.436464088,50.4,49.7,0.7
RotCC 210,480,420,60,1500,59.99,59.99,0,48,53,-5,69,70,-1,42.43093923,40.99447514,1.436464088,51.75,52.5,-0.75
RotCC 210,480,420,60,1600,60,60,0,48,53,-5,66,67,-1,42.43093923,40.99447514,1.436464088,52.8,53.6,-0.8
RotCC 210,480,420,60,1700,59.99,60,-0.01,48,53,-5,66,66,0,42.43093923,40.99447514,1.436464088,56.1,56.1,0
RotCC 210,480,420,60,1800,59.99,60,-0.01,48,53,-5,65,65,0,42.43093923,40.99447514,1.436464088,58.5,58.5,0
RotCC 210,480,420,60,1900,59.99,60.1,-0.11,48,53,-5,63,64,-1,42.43093923,40.99447514,1.436464088,59.85,60.8,-0.95
RotCC 210,480,420,60,2000,59.99,60.1,-0.11,48,53,-5,62,63,-1,42.43093923,40.99447514,1.436464088,62,63,-1
RotCC 210,543,420,123,1200,59.99,59.99,0,43,53,-10,76,74,2,43,40.99447514,2.005524862,45.6,44.4,1.2
RotCC 210,543,420,123,1300,59.99,60,-0.01,43,53,-10,73,72,1,43,40.99447514,2.005524862,47.45,46.8,0.65
RotCC 210,543,420,123,1400,59.99,60,-0.01,43,53,-10,72,71,1,43,40.99447514,2.005524862,50.4,49.7,0.7
RotCC 210,543,420,123,1500,60,59.99,0.01,43,53,-10,69,70,-1,43,40.99447514,2.005524862,51.75,52.5,-0.75
RotCC 210,543,420,123,1600,60,60,0,43,53,-10,67,67,0,43,40.99447514,2.005524862,53.6,53.6,0
RotCC 210,543,420,123,1700,59.99,60,-0.01,43,53,-10,66,66,0,43,40.99447514,2.005524862,56.1,56.1,0
RotCC 210,543,420,123,1800,60,60,0,43,53,-10,66,65,1,43,40.99447514,2.005524862,59.4,58.5,0.9
RotCC 210,543,420,123,1900,60,60.1,-0.1,43,53,-10,65,64,1,43,40.99447514,2.005524862,61.75,60.8,0.95
RotCC 210,543,420,123,2000,60,60.1,-0.1,43,53,-10,61,63,-2,43,40.99447514,2.005524862,61,63,-2
RotCC 210,543,480,63,1200,59.99,59.99,0,43,48,-5,76,76,0,43,42.43093923,0.569060773,45.6,45.6,0
RotCC 210,543,480,63,1300,59.99,59.99,0,43,48,-5,73,73,0,43,42.43093923,0.569060773,47.45,47.45,0
RotCC 210,543,480,63,1400,59.99,60,-0.01,43,48,-5,72,72,0,43,42.43093923,0.569060773,50.4,50.4,0
RotCC 210,543,480,63,1500,60,59.99,0.01,43,48,-5,69,69,0,43,42.43093923,0.569060773,51.75,51.75,0
RotCC 210,543,480,63,1600,60,60,0,43,48,-5,67,66,1,43,42.43093923,0.569060773,53.6,52.8,0.8
RotCC 210,543,480,63,1700,59.99,59.99,0,43,48,-5,66,66,0,43,42.43093923,0.569060773,56.1,56.1,0
RotCC 210,543,480,63,1800,60,59.99,0.01,43,48,-5,66,65,1,43,42.43093923,0.569060773,59.4,58.5,0.9
RotCC 210,543,480,63,1900,60,59.99,0.01,43,48,-5,65,63,2,43,42.43093923,0.569060773,61.75,59.85,1.9
RotCC 210,543,480,63,2000,60,59.99,0.01,43,48,-5,61,62,-1,43,42.43093923,0.569060773,61,62,-1
RotCC 300,266,177,89,1200,56.8,56.7,0.1,46,66,-20,93,94,-1,22.53406998,21.51381215,1.020257827,55.8,56.4,-0.6
RotCC 300,266,177,89,1300,57.19,57.26,-0.07,47,67,-20,92,92,0,23.02394107,21.83977901,1.184162063,59.8,59.8,0
RotCC 300,266,177,89,1400,57.11,57.28,-0.17,46,67,-21,92,92,0,22.53406998,21.83977901,0.694290976,64.4,64.4,0
RotCC 300,266,177,89,1500,58.12,58.16,-0.04,47,67,-20,90,90,0,23.02394107,21.83977901,1.184162063,67.5,67.5,0
RotCC 300,266,177,89,1600,58.75,58.78,-0.03,47,68,-21,89,89,0,23.02394107,22.16574586,0.858195212,71.2,71.2,0
RotCC 300,266,177,89,1700,60,60,0,47,67,-20,83,82,1,23.02394107,21.83977901,1.184162063,70.55,69.7,0.85
RotCC 300,266,177,89,1800,59.98,59.99,-0.01,47,67,-20,84,84,0,23.02394107,21.83977901,1.184162063,75.6,75.6,0
RotCC 300,266,177,89,1900,60.1,59.99,0.11,47,67,-20,76,78,-2,23.02394107,21.83977901,1.184162063,72.2,74.1,-1.9
RotCC 300,266,177,89,2000,59.99,60,-0.01,47,67,-20,73,76,-3,23.02394107,21.83977901,1.184162063,73,76,-3
RotCC 300,350,177,173,1200,58.12,56.7,1.42,37,66,-29,90,94,-4,23.84898711,21.51381215,2.335174954,54,56.4,-2.4
RotCC 300,350,177,173,1300,59.1,57.26,1.84,38,67,-29,88,92,-4,24.49355433,21.83977901,2.653775322,57.2,59.8,-2.6
RotCC 300,350,177,173,1400,59.32,57.28,2.04,38,67,-29,88,92,-4,24.49355433,21.83977901,2.653775322,61.6,64.4,-2.8
RotCC 300,350,177,173,1500,60,58.16,1.84,38,67,-29,88,90,-2,24.49355433,21.83977901,2.653775322,66,67.5,-1.5
RotCC 300,350,177,173,1600,60,58.78,1.22,38,68,-30,85,89,-4,24.49355433,22.16574586,2.327808471,68,71.2,-3.2
RotCC 300,350,177,173,1700,59.99,60,-0.01,38,67,-29,83,82,1,24.49355433,21.83977901,2.653775322,70.55,69.7,0.85
RotCC 300,350,177,173,1800,60,59.99,0.01,38,67,-29,83,84,-1,24.49355433,21.83977901,2.653775322,74.7,75.6,-0.9
RotCC 300,350,177,173,1900,59.99,59.99,0,37,67,-30,76,78,-2,23.84898711,21.83977901,2.009208103,72.2,74.1,-1.9
RotCC 300,350,177,173,2000,60,60,0,37,67,-30,73,76,-3,23.84898711,21.83977901,2.009208103,73,76,-3
RotCC 300,420,177,243,1200,59.55,56.7,2.85,32,66,-34,88,94,-6,24.75138122,21.51381215,3.237569061,52.8,56.4,-3.6
RotCC 300,420,177,243,1300,60,57.26,2.74,32,67,-35,86,92,-6,24.75138122,21.83977901,2.91160221,55.9,59.8,-3.9
RotCC 300,420,177,243,1400,60,57.28,2.72,32,67,-35,86,92,-6,24.75138122,21.83977901,2.91160221,60.2,64.4,-4.2
RotCC 300,420,177,243,1500,59.99,58.16,1.83,32,67,-35,82,90,-8,24.75138122,21.83977901,2.91160221,61.5,67.5,-6
RotCC 300,420,177,243,1600,60,58.78,1.22,32,68,-36,79,89,-10,24.75138122,22.16574586,2.585635359,63.2,71.2,-8
RotCC 300,420,177,243,1700,60,60,0,32,67,-35,77,82,-5,24.75138122,21.83977901,2.91160221,65.45,69.7,-4.25
RotCC 300,420,177,243,1800,60,59.99,0.01,32,67,-35,79,84,-5,24.75138122,21.83977901,2.91160221,71.1,75.6,-4.5
RotCC 300,420,177,243,1900,60,59.99,0.01,32,67,-35,77,78,-1,24.75138122,21.83977901,2.91160221,73.15,74.1,-0.95
RotCC 300,420,177,243,2000,60,60,0,32,67,-35,73,76,-3,24.75138122,21.83977901,2.91160221,73,76,-3
RotCC 300,480,177,303,1200,59.5,56.7,2.8,29,66,-37,87,94,-7,25.63535912,21.51381215,4.121546961,52.2,56.4,-4.2
RotCC 300,480,177,303,1300,60,57.26,2.74,29,67,-38,85,92,-7,25.63535912,21.83977901,3.79558011,55.25,59.8,-4.55
RotCC 300,480,177,303,1400,59.99,57.28,2.71,29,67,-38,85,92,-7,25.63535912,21.83977901,3.79558011,59.5,64.4,-4.9
RotCC 300,480,177,303,1500,60,58.16,1.84,29,67,-38,82,90,-8,25.63535912,21.83977901,3.79558011,61.5,67.5,-6
RotCC 300,480,177,303,1600,59.99,58.78,1.21,29,68,-39,80,89,-9,25.63535912,22.16574586,3.46961326,64,71.2,-7.2
RotCC 300,480,177,303,1700,59.99,60,-0.01,29,67,-38,77,82,-5,25.63535912,21.83977901,3.79558011,65.45,69.7,-4.25
RotCC 300,480,177,303,1800,59.99,59.99,0,29,67,-38,79,84,-5,25.63535912,21.83977901,3.79558011,71.1,75.6,-4.5
RotCC 300,480,177,303,1900,59.99,59.99,0,29,67,-38,78,78,0,25.63535912,21.83977901,3.79558011,74.1,74.1,0
RotCC 300,480,177,303,2000,59.99,60,-0.01,29,67,-38,76,76,0,25.63535912,21.83977901,3.79558011,76,76,0
RotCC 300,543,177,366,1200,59.48,56.7,2.78,27,66,-39,87,94,-7,27,21.51381215,5.486187845,52.2,56.4,-4.2
RotCC 300,543,177,366,1300,60,57.26,2.74,27,67,-40,85,92,-7,27,21.83977901,5.160220994,55.25,59.8,-4.55
RotCC 300,543,177,366,1400,59.98,57.28,2.7,27,67,-40,85,92,-7,27,21.83977901,5.160220994,59.5,64.4,-4.9
RotCC 300,543,177,366,1500,60,58.16,1.84,27,67,-40,83,90,-7,27,21.83977901,5.160220994,62.25,67.5,-5.25
RotCC 300,543,177,366,1600,60,58.78,1.22,27,68,-41,80,89,-9,27,22.16574586,4.834254144,64,71.2,-7.2
RotCC 300,543,177,366,1700,59.98,60,-0.02,27,67,-40,78,82,-4,27,21.83977901,5.160220994,66.3,69.7,-3.4
RotCC 300,543,177,366,1800,60,59.99,0.01,27,67,-40,80,84,-4,27,21.83977901,5.160220994,72,75.6,-3.6
RotCC 300,543,177,366,1900,59.99,59.99,0,27,67,-40,78,78,0,27,21.83977901,5.160220994,74.1,74.1,0
RotCC 300,543,177,366,2000,59.99,60,-0.01,27,67,-40,75,76,-1,27,21.83977901,5.160220994,75,76,-1
RotCC 300,350,266,84,1200,58.12,56.8,1.32,37,46,-9,90,93,-3,23.84898711,22.53406998,1.314917127,54,55.8,-1.8
RotCC 300,350,266,84,1300,59.1,57.19,1.91,38,47,-9,88,92,-4,24.49355433,23.02394107,1.46961326,57.2,59.8,-2.6
RotCC 300,350,266,84,1400,59.32,57.11,2.21,38,46,-8,88,92,-4,24.49355433,22.53406998,1.959484346,61.6,64.4,-2.8
RotCC 300,350,266,84,1500,60,58.12,1.88,38,47,-9,88,90,-2,24.49355433,23.02394107,1.46961326,66,67.5,-1.5
RotCC 300,350,266,84,1600,60,58.75,1.25,38,47,-9,85,89,-4,24.49355433,23.02394107,1.46961326,68,71.2,-3.2
RotCC 300,350,266,84,1700,59.99,60,-0.01,38,47,-9,83,83,0,24.49355433,23.02394107,1.46961326,70.55,70.55,0
RotCC 300,350,266,84,1800,60,59.98,0.02,38,47,-9,83,84,-1,24.49355433,23.02394107,1.46961326,74.7,75.6,-0.9
RotCC 300,350,266,84,1900,59.99,60.1,-0.11,37,47,-10,76,76,0,23.84898711,23.02394107,0.825046041,72.2,72.2,0
RotCC 300,350,266,84,2000,60,59.99,0.01,37,47,-10,73,73,0,23.84898711,23.02394107,0.825046041,73,73,0
RotCC 300,420,266,154,1200,59.55,56.8,2.75,32,46,-14,88,93,-5,24.75138122,22.53406998,2.217311234,52.8,55.8,-3
RotCC 300,420,266,154,1300,60,57.19,2.81,32,47,-15,86,92,-6,24.75138122,23.02394107,1.727440147,55.9,59.8,-3.9
RotCC 300,420,266,154,1400,60,57.11,2.89,32,46,-14,86,92,-6,24.75138122,22.53406998,2.217311234,60.2,64.4,-4.2
RotCC 300,420,266,154,1500,59.99,58.12,1.87,32,47,-15,82,90,-8,24.75138122,23.02394107,1.727440147,61.5,67.5,-6
RotCC 300,420,266,154,1600,60,58.75,1.25,32,47,-15,79,89,-10,24.75138122,23.02394107,1.727440147,63.2,71.2,-8
RotCC 300,420,266,154,1700,60,60,0,32,47,-15,77,83,-6,24.75138122,23.02394107,1.727440147,65.45,70.55,-5.1
RotCC 300,420,266,154,1800,60,59.98,0.02,32,47,-15,79,84,-5,24.75138122,23.02394107,1.727440147,71.1,75.6,-4.5
RotCC 300,420,266,154,1900,60,60.1,-0.1,32,47,-15,77,76,1,24.75138122,23.02394107,1.727440147,73.15,72.2,0.95
RotCC 300,420,266,154,2000,60,59.99,0.01,32,47,-15,73,73,0,24.75138122,23.02394107,1.727440147,73,73,0
RotCC 300,480,266,214,1200,59.5,56.8,2.7,29,46,-17,87,93,-6,25.63535912,22.53406998,3.101289134,52.2,55.8,-3.6
RotCC 300,480,266,214,1300,60,57.19,2.81,29,47,-18,85,92,-7,25.63535912,23.02394107,2.611418048,55.25,59.8,-4.55
RotCC 300,480,266,214,1400,59.99,57.11,2.88,29,46,-17,85,92,-7,25.63535912,22.53406998,3.101289134,59.5,64.4,-4.9
RotCC 300,480,266,214,1500,60,58.12,1.88,29,47,-18,82,90,-8,25.63535912,23.02394107,2.611418048,61.5,67.5,-6
RotCC 300,480,266,214,1600,59.99,58.75,1.24,29,47,-18,80,89,-9,25.63535912,23.02394107,2.611418048,64,71.2,-7.2
RotCC 300,480,266,214,1700,59.99,60,-0.01,29,47,-18,77,83,-6,25.63535912,23.02394107,2.611418048,65.45,70.55,-5.1
RotCC 300,480,266,214,1800,59.99,59.98,0.01,29,47,-18,79,84,-5,25.63535912,23.02394107,2.611418048,71.1,75.6,-4.5
RotCC 300,480,266,214,1900,59.99,60.1,-0.11,29,47,-18,78,76,2,25.63535912,23.02394107,2.611418048,74.1,72.2,1.9
RotCC 300,480,266,214,2000,59.99,59.99,0,29,47,-18,76,73,3,25.63535912,23.02394107,2.611418048,76,73,3
RotCC 300,543,266,277,1200,59.48,56.8,2.68,27,46,-19,87,93,-6,27,22.53406998,4.465930018,52.2,55.8,-3.6
RotCC 300,543,266,277,1300,60,57.19,2.81,27,47,-20,85,92,-7,27,23.02394107,3.976058932,55.25,59.8,-4.55
RotCC 300,543,266,277,1400,59.98,57.11,2.87,27,46,-19,85,92,-7,27,22.53406998,4.465930018,59.5,64.4,-4.9
RotCC 300,543,266,277,1500,60,58.12,1.88,27,47,-20,83,90,-7,27,23.02394107,3.976058932,62.25,67.5,-5.25
RotCC 300,543,266,277,1600,60,58.75,1.25,27,47,-20,80,89,-9,27,23.02394107,3.976058932,64,71.2,-7.2
RotCC 300,543,266,277,1700,59.98,60,-0.02,27,47,-20,78,83,-5,27,23.02394107,3.976058932,66.3,70.55,-4.25
RotCC 300,543,266,277,1800,60,59.98,0.02,27,47,-20,80,84,-4,27,23.02394107,3.976058932,72,75.6,-3.6
RotCC 300,543,266,277,1900,59.99,60.1,-0.11,27,47,-20,78,76,2,27,23.02394107,3.976058932,74.1,72.2,1.9
RotCC 300,543,266,277,2000,59.99,59.99,0,27,47,-20,75,73,2,27,23.02394107,3.976058932,75,73,2
RotCC 300,420,350,70,1200,59.55,58.12,1.43,32,37,-5,88,90,-2,24.75138122,23.84898711,0.902394107,52.8,54,-1.2
RotCC 300,420,350,70,1300,60,59.1,0.9,32,38,-6,86,88,-2,24.75138122,24.49355433,0.257826888,55.9,57.2,-1.3
RotCC 300,420,350,70,1400,60,59.32,0.68,32,38,-6,86,88,-2,24.75138122,24.49355433,0.257826888,60.2,61.6,-1.4
RotCC 300,420,350,70,1500,59.99,60,-0.01,32,38,-6,82,88,-6,24.75138122,24.49355433,0.257826888,61.5,66,-4.5
RotCC 300,420,350,70,1600,60,60,0,32,38,-6,79,85,-6,24.75138122,24.49355433,0.257826888,63.2,68,-4.8
RotCC 300,420,350,70,1700,60,59.99,0.01,32,38,-6,77,83,-6,24.75138122,24.49355433,0.257826888,65.45,70.55,-5.1
RotCC 300,420,350,70,1800,60,60,0,32,38,-6,79,83,-4,24.75138122,24.49355433,0.257826888,71.1,74.7,-3.6
RotCC 300,420,350,70,1900,60,59.99,0.01,32,37,-5,77,76,1,24.75138122,23.84898711,0.902394107,73.15,72.2,0.95
RotCC 300,420,350,70,2000,60,60,0,32,37,-5,73,73,0,24.75138122,23.84898711,0.902394107,73,73,0
RotCC 300,480,350,130,1200,59.5,58.12,1.38,29,37,-8,87,90,-3,25.63535912,23.84898711,1.786372007,52.2,54,-1.8
RotCC 300,480,350,130,1300,60,59.1,0.9,29,38,-9,85,88,-3,25.63535912,24.49355433,1.141804788,55.25,57.2,-1.95
RotCC 300,480,350,130,1400,59.99,59.32,0.67,29,38,-9,85,88,-3,25.63535912,24.49355433,1.141804788,59.5,61.6,-2.1
RotCC 300,480,350,130,1500,60,60,0,29,38,-9,82,88,-6,25.63535912,24.49355433,1.141804788,61.5,66,-4.5
RotCC 300,480,350,130,1600,59.99,60,-0.01,29,38,-9,80,85,-5,25.63535912,24.49355433,1.141804788,64,68,-4
RotCC 300,480,350,130,1700,59.99,59.99,0,29,38,-9,77,83,-6,25.63535912,24.49355433,1.141804788,65.45,70.55,-5.1
RotCC 300,480,350,130,1800,59.99,60,-0.01,29,38,-9,79,83,-4,25.63535912,24.49355433,1.141804788,71.1,74.7,-3.6
RotCC 300,480,350,130,1900,59.99,59.99,0,29,37,-8,78,76,2,25.63535912,23.84898711,1.786372007,74.1,72.2,1.9
RotCC 300,480,350,130,2000,59.99,60,-0.01,29,37,-8,76,73,3,25.63535912,23.84898711,1.786372007,76,73,3
RotCC 300,543,350,193,1200,59.48,58.12,1.36,27,37,-10,87,90,-3,27,23.84898711,3.151012891,52.2,54,-1.8
RotCC 300,543,350,193,1300,60,59.1,0.9,27,38,-11,85,88,-3,27,24.49355433,2.506445672,55.25,57.2,-1.95
RotCC 300,543,350,193,1400,59.98,59.32,0.66,27,38,-11,85,88,-3,27,24.49355433,2.506445672,59.5,61.6,-2.1
RotCC 300,543,350,193,1500,60,60,0,27,38,-11,83,88,-5,27,24.49355433,2.506445672,62.25,66,-3.75
RotCC 300,543,350,193,1600,60,60,0,27,38,-11,80,85,-5,27,24.49355433,2.506445672,64,68,-4
RotCC 300,543,350,193,1700,59.98,59.99,-0.01,27,38,-11,78,83,-5,27,24.49355433,2.506445672,66.3,70.55,-4.25
RotCC 300,543,350,193,1800,60,60,0,27,38,-11,80,83,-3,27,24.49355433,2.506445672,72,74.7,-2.7
RotCC 300,543,350,193,1900,59.99,59.99,0,27,37,-10,78,76,2,27,23.84898711,3.151012891,74.1,72.2,1.9
RotCC 300,543,350,193,2000,59.99,60,-0.01,27,37,-10,75,73,2,27,23.84898711,3.151012891,75,73,2
RotCC 300,480,420,60,1200,59.5,59.55,-0.05,29,32,-3,87,88,-1,25.63535912,24.75138122,0.883977901,52.2,52.8,-0.6
RotCC 300,480,420,60,1300,60,60,0,29,32,-3,85,86,-1,25.63535912,24.75138122,0.883977901,55.25,55.9,-0.65
RotCC 300,480,420,60,1400,59.99,60,-0.01,29,32,-3,85,86,-1,25.63535912,24.75138122,0.883977901,59.5,60.2,-0.7
RotCC 300,480,420,60,1500,60,59.99,0.01,29,32,-3,82,82,0,25.63535912,24.75138122,0.883977901,61.5,61.5,0
RotCC 300,480,420,60,1600,59.99,60,-0.01,29,32,-3,80,79,1,25.63535912,24.75138122,0.883977901,64,63.2,0.8
RotCC 300,480,420,60,1700,59.99,60,-0.01,29,32,-3,77,77,0,25.63535912,24.75138122,0.883977901,65.45,65.45,0
RotCC 300,480,420,60,1800,59.99,60,-0.01,29,32,-3,79,79,0,25.63535912,24.75138122,0.883977901,71.1,71.1,0
RotCC 300,480,420,60,1900,59.99,60,-0.01,29,32,-3,78,77,1,25.63535912,24.75138122,0.883977901,74.1,73.15,0.95
RotCC 300,480,420,60,2000,59.99,60,-0.01,29,32,-3,76,73,3,25.63535912,24.75138122,0.883977901,76,73,3
RotCC 300,543,420,123,1200,59.48,59.55,-0.07,27,32,-5,87,88,-1,27,24.75138122,2.248618785,52.2,52.8,-0.6
RotCC 300,543,420,123,1300,60,60,0,27,32,-5,85,86,-1,27,24.75138122,2.248618785,55.25,55.9,-0.65
RotCC 300,543,420,123,1400,59.98,60,-0.02,27,32,-5,85,86,-1,27,24.75138122,2.248618785,59.5,60.2,-0.7
RotCC 300,543,420,123,1500,60,59.99,0.01,27,32,-5,83,82,1,27,24.75138122,2.248618785,62.25,61.5,0.75
RotCC 300,543,420,123,1600,60,60,0,27,32,-5,80,79,1,27,24.75138122,2.248618785,64,63.2,0.8
RotCC 300,543,420,123,1700,59.98,60,-0.02,27,32,-5,78,77,1,27,24.75138122,2.248618785,66.3,65.45,0.85
RotCC 300,543,420,123,1800,60,60,0,27,32,-5,80,79,1,27,24.75138122,2.248618785,72,71.1,0.9
RotCC 300,543,420,123,1900,59.99,60,-0.01,27,32,-5,78,77,1,27,24.75138122,2.248618785,74.1,73.15,0.95
RotCC 300,543,420,123,2000,59.99,60,-0.01,27,32,-5,75,73,2,27,24.75138122,2.248618785,75,73,2
RotCC 300,543,480,63,1200,59.48,59.5,-0.02,27,29,-2,87,87,0,27,25.63535912,1.364640884,52.2,52.2,0
RotCC 300,543,480,63,1300,60,60,0,27,29,-2,85,85,0,27,25.63535912,1.364640884,55.25,55.25,0
RotCC 300,543,480,63,1400,59.98,59.99,-0.01,27,29,-2,85,85,0,27,25.63535912,1.364640884,59.5,59.5,0
RotCC 300,543,480,63,1500,60,60,0,27,29,-2,83,82,1,27,25.63535912,1.364640884,62.25,61.5,0.75
RotCC 300,543,480,63,1600,60,59.99,0.01,27,29,-2,80,80,0,27,25.63535912,1.364640884,64,64,0
RotCC 300,543,480,63,1700,59.98,59.99,-0.01,27,29,-2,78,77,1,27,25.63535912,1.364640884,66.3,65.45,0.85
RotCC 300,543,480,63,1800,60,59.99,0.01,27,29,-2,80,79,1,27,25.63535912,1.364640884,72,71.1,0.9
RotCC 300,543,480,63,1900,59.99,59.99,0,27,29,-2,78,78,0,27,25.63535912,1.364640884,74.1,74.1,0
RotCC 300,543,480,63,2000,59.99,59.99,0,27,29,-2,75,76,-1,27,25.63535912,1.364640884,75,76,-1
RotCC 310,266,177,89,1200,55.57,45.62,9.95,78,92,-14,92,66,26,38.20994475,29.98895028,8.220994475,55.2,39.6,15.6
RotCC 310,266,177,89,1300,56.72,46.22,10.5,79,93,-14,89,63,26,38.69981584,30.31491713,8.384898711,57.85,40.95,16.9
